id,poly,x_cart,y_cart
12,20,342.262664,151.473337
12,20,342.130077,152.018579
12,20,341.841265,152.306393
12,20,341.225565,152.913367
12,20,340.342212,153.702255
12,20,338.971458,154.892036
12,20,337.874681,156.053907
12,20,337.523486,156.500689
12,20,336.43763,157.375424
12,20,335.863586,157.744603
12,20,335.22037,158.174166
12,20,334.352141,159.01185
12,20,334.621393,158.998798
12,20,335.455533,158.98337
12,20,336.147514,159.744236
12,20,336.477762,160.260835
12,20,336.877509,160.895755
12,20,337.365975,161.142602
12,20,337.992275,161.708322
12,20,337.710884,162.074835
12,20,337.349021,162.08771
12,20,337.111751,162.098145
12,20,336.215331,162.230194
12,20,336.051435,162.084697
12,20,335.796163,161.851937
12,20,335.36134,161.439441
12,20,335.397546,160.982399
12,20,335.094959,160.644518
12,20,334.575938,159.896217
12,20,334.261965,159.766651
12,20,334.034237,160.366728
12,20,333.817586,160.853434
12,20,333.143375,161.395077
12,20,332.314648,161.951708
12,20,332.194934,162.731958
12,20,332.133917,163.509498
12,20,332.133059,163.52143
12,20,331.649549,164.262517
12,20,331.380316,164.893621
12,20,331.373582,164.911223
12,20,332.364455,165.705261
12,20,332.619425,166.509097
12,20,332.918263,167.454857
12,20,332.98938,167.591398
12,20,333.27789,168.126546
12,20,333.316309,168.700942
12,20,333.073264,169.384133
12,20,333.001831,170.040956
12,20,333.000289,170.053207
12,20,332.339776,170.158958
12,20,332.33839,170.889478
12,20,332.117534,171.317893
12,20,332.756151,171.972982
12,20,332.224515,172.319316
12,20,331.794321,172.672275
12,20,331.743004,172.714272
12,20,331.780137,173.16252
12,20,330.995054,173.429026
12,20,331.408175,173.657989
12,20,331.196232,174.045812
12,20,329.797653,173.911798
12,20,328.857418,173.889622
12,20,328.539015,173.340192
12,20,328.058024,173.344978
12,20,327.754744,173.956601
12,20,327.866737,174.474774
12,20,327.491699,174.652136
12,20,326.818249,174.792855
12,20,326.776383,174.801497
12,20,326.787421,175.345495
12,20,326.592828,175.848788
12,20,326.233494,176.227656
12,20,325.614811,176.231387
12,20,325.525029,176.546226
12,20,324.66217,177.090428
12,20,324.832509,177.899597
12,20,324.950509,178.714037
12,20,324.95886,178.766946
12,20,324.304853,179.053592
12,20,323.846077,179.306749
12,20,323.624761,180.061677
12,20,323.509307,180.909272
12,20,323.213061,181.665411
12,20,322.377488,182.374128
12,20,321.33614,183.150258
12,20,321.039778,183.866423
12,20,321.002313,183.964922
12,20,320.455226,184.035007
12,20,320.320229,184.0033
12,20,319.825158,183.890628
12,20,319.245888,183.658764
12,20,319.041536,183.831341
12,20,318.208044,183.478704
12,20,317.387205,182.827221
12,20,317.490422,182.155943
12,20,317.488793,182.135592
12,20,317.352446,181.655113
12,20,317.051512,181.320394
12,20,316.400298,181.454147
12,20,316.077535,181.767513
12,20,315.388508,181.647807
12,20,314.912025,181.40473
12,20,314.757179,180.428713
12,20,314.32592,180.170808
12,20,313.432743,179.983449
12,20,312.312109,179.295382
12,20,311.188746,179.040724
12,20,309.280368,178.666345
12,20,308.305321,179.451343
12,20,307.66576,179.869978
12,20,307.352151,180.061588
12,20,306.33261,180.079028
12,20,305.853875,181.209404
12,20,305.773285,182.111259
12,20,306.218669,182.874869
12,20,306.175178,182.916899
12,20,305.816033,183.260376
12,20,305.190069,183.496165
12,20,304.478396,184.346942
12,20,304.274149,184.717103
12,20,303.395307,185.333318
12,20,302.357739,186.440063
12,20,300.641351,187.747704
12,20,300.602725,187.774433
12,20,299.813097,188.288438
12,20,298.536454,188.937141
12,20,296.832675,189.624542
12,20,296.691001,189.679548
12,20,294.487918,190.239641
12,20,292.901882,190.388083
12,20,292.421557,190.438326
12,20,291.77538,190.43194
12,20,289.548368,190.48798
12,20,288.841266,190.594369
12,20,288.472535,190.672712
12,20,287.960097,190.857434
12,20,287.057678,190.985361
12,20,286.275341,191.095982
12,20,286.550245,191.591456
12,20,286.48525,192.145537
12,20,287.030261,192.257406
12,20,286.411684,192.655737
12,20,285.942078,193.249981
12,20,285.900633,193.632798
12,20,286.039104,194.054386
12,20,285.93814,194.519742
12,20,285.403725,194.957597
12,20,284.492491,195.585422
12,20,284.218598,195.894533
12,20,283.035168,196.966535
12,20,283.092836,197.647518
16,21,150.275305,311.424814
16,21,150.396818,311.529734
16,21,150.388028,311.725527
16,21,150.632364,311.828193
16,21,150.745681,311.926512
16,21,150.987437,312.216692
16,21,151.161423,312.446791
16,21,151.360962,312.508209
16,21,151.691102,312.540316
16,21,151.889409,312.684813
16,21,151.999727,312.767508
16,21,152.155448,312.944593
16,21,152.09505,313.134145
16,21,152.193993,313.297005
16,21,152.441041,313.406694
16,21,152.443757,313.408723
16,21,152.574879,313.508459
16,21,152.899395,313.937227
16,21,152.9289,313.980717
16,21,153.021754,314.120981
16,21,153.446341,314.484593
16,21,153.869048,314.830459
16,21,154.061464,314.965342
16,21,153.856741,315.240929
16,21,153.867012,315.428805
16,21,153.668402,315.63419
16,21,153.379567,315.720517
16,21,153.112304,315.960919
16,21,152.904191,316.066103
16,21,152.860319,316.119197
16,21,152.631235,316.408102
16,21,152.538573,316.655895
16,21,152.424642,316.851761
16,21,152.329299,317.177269
16,21,152.158303,317.348834
16,21,152.411356,317.529423
16,21,152.48427,317.63638
16,21,152.314431,317.841233
16,21,152.34167,318.090044
16,21,152.219253,318.388671
16,21,151.934544,318.772377
16,21,152.118294,318.971099
16,21,152.125081,319.048948
16,21,152.144534,319.271073
16,21,152.201076,319.601047
16,21,152.662755,322.33218
16,21,152.683271,322.457585
16,21,152.75521,322.934377
16,21,152.825005,323.418768
16,21,152.991483,325.102543
16,21,153.014741,326.308907
16,21,153.000848,326.676624
16,21,152.976205,327.119944
16,21,152.858149,328.868594
16,21,152.64653,330.459635
16,21,152.385778,331.911045
16,21,152.101477,333.300801
16,21,153.397953,331.600812
16,21,154.867611,329.717052
16,21,156.387296,327.633734
16,21,157.428498,323.804478
16,21,157.456954,323.686574
16,21,157.618827,322.881459
16,21,157.665551,322.516729
16,21,157.689652,322.202825
16,21,157.676377,321.838727
16,21,157.717074,321.749699
16,21,157.745436,321.688018
16,21,158.003348,321.223111
16,21,158.199454,320.893624
16,21,158.375825,320.647576
16,21,158.393833,320.482603
16,21,158.765324,319.957208
16,21,158.70508,319.906863
16,21,158.84338,319.705659
16,21,158.716121,319.700043
16,21,158.698648,319.604166
16,21,158.946988,319.28158
16,21,158.722101,319.395367
16,21,158.629075,319.368357
16,21,159.048385,318.943537
16,21,159.141537,318.74885
16,21,159.300222,318.559583
16,21,159.603937,318.291988
16,21,159.744812,318.167565
16,21,159.819897,318.005375
16,21,159.907418,317.865874
16,21,160.077865,317.656403
16,21,160.23237,317.391305
16,21,160.351366,317.205625
16,21,160.433236,317.026612
16,21,160.621571,316.806798
16,21,160.71439,316.702839
16,21,160.631605,316.654828
16,21,160.780314,316.430652
16,21,161.008448,316.212331
16,21,161.034818,316.104807
16,21,161.215272,315.984078
16,21,161.26906,315.929495
16,21,161.392277,315.805863
16,21,161.371155,315.700902
16,21,161.454525,315.628893
16,21,161.574649,315.5271
16,21,161.837251,315.358717
16,21,162.066556,315.242094
16,21,162.120266,315.175732
16,21,162.152938,315.135887
16,21,162.098608,315.025083
16,21,162.017532,314.927938
16,21,161.888127,314.992518
16,21,161.895468,314.792511
16,21,161.780738,314.801863
16,21,161.7257,314.652187
16,21,161.682634,314.587544
16,21,161.642033,314.521878
16,21,161.62443,314.378994
16,21,161.413985,314.472785
16,21,161.369835,314.390285
16,21,161.543856,314.2341
16,21,161.442513,314.118737
16,21,161.521768,313.981125
16,21,161.608575,313.878329
16,21,161.527316,313.796015
16,21,161.572119,313.708777
16,21,161.440001,313.697483
16,21,161.133823,313.772706
16,21,160.932873,313.708328
16,21,161.042977,313.514664
16,21,160.997088,313.39228
16,21,160.862187,313.389183
16,21,160.801286,313.281835
16,21,160.819825,313.211711
16,21,160.84187,313.127133
16,21,160.974474,313.039442
16,21,161.177348,312.833081
16,21,161.427227,312.732611
16,21,161.57817,312.842299
16,21,161.77515,312.80281
16,21,162.126053,312.814025
16,21,162.363481,312.841639
16,21,162.401516,312.924922
16,21,162.522861,312.885623
16,21,162.56963,312.825711
16,21,162.670743,312.698353
16,21,162.753453,312.616502
16,21,162.880155,312.500588
16,21,162.838219,312.326633
16,21,162.922496,312.180955
16,21,162.878273,312.069284
16,21,162.931414,311.938149
16,21,162.881701,311.808224
16,21,163.033181,311.515867
16,21,163.147239,311.205728
16,21,163.300466,311.086827
16,21,163.427252,310.946393
16,21,163.408618,310.81491
16,21,163.31943,310.69559
16,21,163.200441,310.608094
16,21,163.26594,310.404975
16,21,163.380305,310.360407
16,21,163.541167,310.22858
16,21,163.702105,310.249111
16,21,163.943414,310.022998
16,21,163.973485,309.861708
16,21,164.043067,309.631774
16,21,163.966667,309.496921
16,21,164.036878,309.297193
16,21,163.976232,309.150609
16,21,164.046597,308.956034
16,21,164.17158,308.814537
16,21,164.331222,308.867971
16,21,164.345385,308.872595
16,21,164.372775,308.98562
16,21,164.647328,309.112947
16,21,164.712732,309.111016
16,21,164.940925,309.024856
16,21,165.233686,308.924308
16,21,165.415466,308.784345
16,21,165.541939,309.002472
16,21,165.739479,309.071943
16,21,165.877752,308.968938
16,21,166.092847,308.876741
16,21,166.302347,308.854629
16,21,166.68151,308.843216
16,21,166.800811,308.632104
16,21,167.037862,308.70354
16,21,167.224407,308.622692
16,21,167.340554,308.571477
16,21,167.437622,308.624892
16,21,167.551797,308.878065
16,21,167.579496,308.912696
16,21,167.62353,308.965887
16,21,167.755133,309.021685
16,21,167.77291,309.006128
16,21,167.894045,308.900584
16,21,168.022939,308.695482
16,21,168.128067,308.519951
16,21,168.180617,308.3492
16,21,168.315896,308.175635
16,21,168.362553,308.019522
16,21,168.532514,307.896902
16,21,168.524249,307.566782
16,21,168.489119,306.660558
16,21,168.46619,306.181033
16,21,168.45105,305.904495
16,21,168.395379,305.085886
16,21,168.340865,304.381501
16,21,168.282945,303.681089
16,21,168.203736,302.760862
16,21,168.186325,302.559838
16,21,168.168348,302.35105
16,21,168.091106,301.431393
16,21,168.018729,300.628662
16,21,167.964329,299.98744
16,21,167.869588,298.558442
16,21,166.930421,298.667296
16,21,166.628984,298.705495
16,21,166.516799,298.721639
16,21,166.516799,298.721639
16,21,165.758322,298.831
16,21,164.60106,298.999454
16,21,164.60106,298.999454
16,21,164.439304,299.030139
16,21,164.097437,299.095219
16,21,162.84075,299.289993
16,21,161.658041,299.458268
16,21,161.655398,299.458735
16,21,160.818986,299.576469
16,21,159.996408,299.682986
16,21,158.93956,299.793638
16,21,158.212431,299.88189
16,21,157.495234,299.950702
16,21,157.494804,299.950894
16,21,156.651558,300.071315
16,21,155.86737,300.221008
16,21,155.513897,300.288845
16,21,154.829276,300.454505
16,21,154.009156,300.676191
16,21,153.331533,300.85754
16,21,152.088828,301.217062
16,21,151.253845,301.484868
16,21,150.087603,301.888461
16,21,150.065075,301.896996
16,21,150.129707,303.519178
16,21,150.296569,305.295775
16,21,150.385269,306.174811
16,21,150.670072,308.333332
16,21,150.71466,308.641138
16,21,150.793656,309.165292
16,21,150.961445,309.341212
16,21,151.003529,309.385073
16,21,151.108114,309.686941
16,21,151.214327,309.835617
16,21,151.101634,310.069577
16,21,151.426689,310.248044
16,21,151.434706,310.252242
16,21,151.424669,310.348482
16,21,151.204858,310.45307
16,21,151.204346,310.609979
16,21,150.879886,310.693083
16,21,150.663255,310.901312
16,21,150.470781,310.878404
16,21,150.31601,311.030735
16,21,150.337185,311.056176
16,21,150.421281,311.158172
16,21,150.351867,311.291749
16,21,150.275305,311.424814
17,22,234.669226,275.604969
17,22,234.593717,276.041978
17,22,234.551881,276.235224
17,22,234.539833,276.701323
17,22,234.696807,277.177595
17,22,234.945579,277.335571
17,22,234.687522,277.830446
17,22,234.540358,278.357006
17,22,234.254629,278.591908
17,22,234.189628,279.003537
17,22,234.294527,279.255892
17,22,234.82856,279.426052
17,22,235.313805,279.384268
17,22,235.321226,279.39103
17,22,235.669418,279.663013
17,22,235.577908,279.89139
17,22,235.490299,280.109159
17,22,235.457285,280.559952
17,22,235.276082,280.913093
17,22,235.471607,281.29573
17,22,235.773806,281.647626
17,22,235.894856,281.991239
17,22,235.687144,282.528687
17,22,235.440794,282.944814
17,22,235.427446,282.967891
17,22,235.252265,283.276856
17,22,234.790565,283.694464
17,22,234.485342,283.72675
17,22,234.122857,284.117043
17,22,233.811863,284.397228
17,22,233.897366,285.064715
17,22,233.898384,285.070045
17,22,233.904257,285.112727
17,22,233.882952,285.344943
17,22,234.004222,285.77805
17,22,234.43754,285.856087
17,22,234.805156,285.822427
17,22,235.141646,286.044522
17,22,235.737858,286.127053
17,22,236.401627,286.193242
17,22,236.877085,286.479979
17,22,237.108636,286.753587
17,22,237.623419,286.81272
17,22,238.107737,286.867689
17,22,238.387679,287.175805
17,22,238.799157,287.32506
17,22,238.936969,287.475575
17,22,238.694154,287.953578
17,22,238.831035,288.178352
17,22,238.775092,288.416374
17,22,238.752925,288.513059
17,22,239.259949,288.816981
17,22,239.312481,288.841992
17,22,239.831731,289.089358
17,22,239.717722,289.31942
17,22,239.760608,289.606492
17,22,239.744255,289.923028
17,22,239.741232,289.980207
17,22,239.795364,290.383234
17,22,239.583626,290.620427
17,22,239.546489,290.667523
17,22,239.524192,291.119279
17,22,239.057803,291.371195
17,22,238.522286,291.498049
17,22,238.143705,291.596956
17,22,237.95458,291.643687
17,22,237.428267,291.839452
17,22,237.174155,292.074374
17,22,237.310993,292.365852
17,22,237.134447,292.605281
17,22,236.865891,292.745351
17,22,236.628868,292.864493
17,22,236.272835,293.064691
17,22,236.078122,293.101401
17,22,235.665409,293.216593
17,22,235.698328,293.458207
17,22,237.355897,293.652613
17,22,237.442288,293.665069
17,22,239.127604,293.925942
17,22,241.680721,294.357795
17,22,241.685514,294.358851
17,22,242.485427,294.489162
17,22,245.903708,294.963816
17,22,246.815548,295.08309
17,22,247.162971,295.130714
17,22,250.236184,295.546754
17,22,250.70321,295.613191
17,22,251.185752,295.679797
17,22,252.674907,295.892235
17,22,253.332913,295.976816
17,22,253.332913,295.976816
17,22,255.22896,296.235559
17,22,256.963813,296.517721
17,22,257.682945,296.63975
17,22,257.823817,296.662681
17,22,260.32966,297.013592
17,22,261.141925,297.116712
17,22,261.600907,296.546847
17,22,261.839584,296.038506
17,22,262.122395,295.509745
17,22,262.157757,295.479079
17,22,263.015768,294.747622
17,22,263.041168,294.732393
17,22,263.710388,294.30985
17,22,264.016202,294.120411
17,22,264.016553,294.119901
17,22,264.020528,294.118101
17,22,264.767947,293.774473
17,22,264.867014,293.72781
17,22,265.294651,293.320392
17,22,266.230753,292.469584
17,22,266.478331,292.237243
17,22,266.503497,292.213788
17,22,266.672224,292.126851
17,22,266.722824,292.041992
17,22,266.792145,291.911308
17,22,267.015546,291.675238
17,22,267.406936,291.372603
17,22,267.431137,291.353559
17,22,267.532666,291.274799
17,22,267.927149,290.971043
17,22,268.285212,290.831191
17,22,268.49845,290.602828
17,22,268.600154,290.449584
17,22,269.647027,288.675817
17,22,269.964535,288.08486
17,22,270.813468,286.339829
17,22,270.814544,286.338674
17,22,271.440314,284.978942
17,22,272.003294,283.483394
17,22,272.060564,283.331199
17,22,272.545352,282.10639
17,22,273.094572,280.353026
17,22,273.79938,278.081816
17,22,273.927909,277.570622
17,22,273.969354,277.404631
17,22,274.582697,274.782498
17,22,274.8667,273.576639
17,22,275.143646,271.93414
17,22,275.371885,270.391778
17,22,275.653142,267.796102
17,22,275.702944,267.118478
17,22,275.797489,265.601884
17,22,275.805663,265.51186
17,22,275.875056,264.095456
17,22,275.452813,264.02684
17,22,275.254387,263.717914
17,22,275.309521,263.108296
17,22,275.323091,262.973138
17,22,275.476865,262.554613
17,22,274.906572,262.097339
17,22,274.925072,261.99299
17,22,275.039917,261.364213
17,22,275.512839,260.840678
17,22,275.453455,260.232281
17,22,275.92282,259.881025
17,22,275.951292,259.171946
17,22,275.941258,259.153079
17,22,275.75942,258.82062
17,22,275.872548,258.553975
17,22,275.989236,258.250663
17,22,276.155049,257.454872
17,22,275.667332,256.584364
17,22,274.976934,256.243239
17,22,274.750206,255.694726
17,22,274.623067,255.467029
17,22,274.481456,255.203838
17,22,274.498453,254.88941
17,22,273.928117,254.614109
17,22,273.612484,254.174685
17,22,273.495686,254.019457
17,22,273.16101,253.56531
17,22,272.575256,252.986759
17,22,271.822622,252.723824
17,22,271.168379,252.515061
17,22,271.146099,252.448111
17,22,271.045115,252.14258
17,22,271.436889,251.606884
17,22,271.020424,251.170475
17,22,270.666541,250.781824
17,22,270.199793,250.62097
17,22,270.178448,249.946968
17,22,269.792057,249.351491
17,22,269.546584,249.163449
17,22,269.437362,249.08596
17,22,269.611706,248.494078
17,22,269.167527,248.083972
17,22,268.377157,247.839863
17,22,267.981962,247.521752
17,22,267.962699,246.805077
17,22,267.961979,246.791608
17,22,268.310749,246.348765
17,22,268.26513,246.16123
17,22,268.234301,246.038799
17,22,267.306577,245.973321
17,22,266.067971,246.009842
17,22,265.177767,245.763328
17,22,264.704483,246.017304
17,22,264.681776,246.029554
17,22,264.171974,245.959729
17,22,263.810855,245.516689
17,22,263.432293,245.210408
17,22,263.679062,244.61216
17,22,263.971775,244.065627
17,22,263.648293,243.740049
17,22,263.266888,243.580988
17,22,263.189186,243.58885
17,22,263.121871,243.595833
17,22,262.681841,243.640907
17,22,262.39274,243.791191
17,22,261.929371,244.060899
17,22,261.148319,244.381317
17,22,260.541989,244.556471
17,22,259.823684,245.007591
17,22,259.060889,245.454715
17,22,259.029952,245.47305
17,22,259.013812,245.4769
17,22,258.370454,245.637128
17,22,257.777922,245.520967
17,22,257.306709,245.267739
17,22,256.621614,244.955951
17,22,256.636908,244.936945
17,22,256.934102,244.450685
17,22,256.871996,244.210328
17,22,256.297278,244.413651
17,22,255.671866,244.742678
17,22,255.185714,244.957708
17,22,254.689275,245.187002
17,22,254.448621,245.696392
17,22,253.738766,246.501069
17,22,253.572485,247.023246
17,22,253.452402,247.108525
17,22,253.124988,247.344489
17,22,253.312382,247.616322
17,22,253.513613,247.64348
17,22,253.943718,247.701202
17,22,253.958135,248.084956
17,22,253.508272,248.634174
17,22,253.086269,249.202374
17,22,253.189797,249.399506
17,22,253.229771,249.474845
17,22,253.266193,249.543422
17,22,253.154619,249.916939
17,22,253.032967,250.50584
17,22,252.355533,250.879085
17,22,251.596096,251.337905
17,22,251.408737,251.672694
17,22,251.322347,251.837154
17,22,250.481231,252.358991
17,22,249.822852,252.91711
17,22,249.169333,252.834646
17,22,249.077278,252.936146
17,22,248.683158,253.354798
17,22,248.837468,253.686402
17,22,248.34301,253.851004
17,22,247.642183,254.401176
17,22,247.208357,254.800802
17,22,246.48667,255.309634
17,22,246.370079,255.392513
17,22,246.039242,255.7479
17,22,246.036528,255.750089
17,22,245.416576,256.365996
17,22,245.144389,256.748641
17,22,245.017781,256.916876
17,22,244.852694,257.656173
17,22,244.999567,258.054589
17,22,245.051963,258.095844
17,22,245.072884,258.111893
17,22,245.47364,258.425412
17,22,245.573717,258.861691
17,22,245.663651,259.025093
17,22,245.716479,259.115153
17,22,245.775258,259.216334
17,22,246.391521,259.641088
17,22,246.438329,260.029142
17,22,246.434986,260.036546
17,22,246.312567,260.285381
17,22,246.183894,260.627843
17,22,246.647555,260.931519
17,22,246.650254,260.93289
17,22,247.19292,261.126642
17,22,247.248491,261.468808
17,22,246.352215,262.015241
17,22,246.16999,262.157569
17,22,245.750703,262.308732
17,22,245.545772,262.380046
17,22,244.719286,262.873849
17,22,244.221698,262.997937
17,22,244.068895,263.036431
17,22,243.699657,262.673594
17,22,243.181032,262.465301
17,22,242.839111,262.581457
17,22,242.320603,263.078123
17,22,242.294837,263.205762
17,22,242.204645,263.642298
17,22,241.920257,264.291199
17,22,242.225089,264.616379
17,22,242.013908,265.081326
17,22,241.918295,265.714655
17,22,241.888417,265.991045
17,22,240.990325,266.891298
17,22,240.203323,267.555948
17,22,240.18627,267.570559
17,22,239.355656,268.149024
17,22,239.154985,268.585433
17,22,238.853487,269.024363
17,22,238.462889,269.166399
17,22,238.246385,269.607395
17,22,238.175206,269.675595
17,22,237.398268,270.417209
17,22,237.152968,270.642911
17,22,236.643231,271.115149
17,22,236.6485,271.37334
17,22,236.647126,271.629113
17,22,236.316512,271.98686
17,22,236.000422,272.259945
17,22,235.935684,272.810532
17,22,235.793752,273.161086
17,22,235.789399,273.172266
17,22,235.311716,273.900789
17,22,235.082804,274.460716
17,22,234.717949,275.330818
17,22,234.669226,275.604969
19,23,207.198532,295.080977
19,23,207.173853,295.325375
19,23,207.125746,295.582224
19,23,207.004764,295.739953
19,23,206.950054,295.812371
19,23,206.980562,295.980998
19,23,206.83455,296.084689
19,23,206.848235,296.208453
19,23,206.646239,296.393649
19,23,206.767199,296.505179
19,23,206.739152,296.577542
19,23,206.684101,296.726606
19,23,206.502114,296.880989
19,23,206.16723,297.267977
19,23,205.970198,297.290248
19,23,205.761409,297.428034
19,23,205.703848,297.479111
19,23,205.515733,297.646457
19,23,205.680707,297.667551
19,23,205.556379,297.887087
19,23,205.455422,298.062797
19,23,205.016259,298.318391
19,23,204.955542,298.476115
19,23,204.816287,298.620764
19,23,205.433947,298.556559
19,23,206.602025,298.434378
19,23,207.320885,298.362366
19,23,208.307303,298.27165
19,23,208.448309,298.259487
19,23,210.324571,298.121849
19,23,210.503118,298.110631
19,23,210.870232,298.08854
19,23,211.828511,298.036685
19,23,213.498216,297.961067
19,23,213.72218,297.952694
19,23,213.831171,297.949042
19,23,216.094817,297.896152
19,23,216.379668,297.892222
19,23,217.15199,297.886239
19,23,218.637455,297.890179
19,23,218.637427,297.889873
19,23,220.342368,297.924292
19,23,220.718183,297.936278
19,23,221.134093,297.950304
19,23,222.535226,298.013141
19,23,223.471122,298.06561
19,23,223.600543,298.073574
19,23,224.402971,298.126826
19,23,226.070884,298.262372
19,23,226.0713,298.262397
19,23,226.625283,298.313128
19,23,228.085548,298.460641
19,23,228.633505,298.520655
19,23,230.018601,298.681868
19,23,230.539422,298.748409
19,23,231.216461,298.841074
19,23,231.915653,298.942743
19,23,233.625942,299.217514
19,23,233.375624,298.880859
19,23,233.419672,298.70219
19,23,233.447532,298.612375
19,23,233.319652,298.422742
19,23,233.557093,298.236912
19,23,233.819987,298.157803
19,23,233.989892,297.838809
19,23,233.739167,297.61009
19,23,233.35245,297.270614
19,23,233.024282,296.988572
19,23,232.935671,296.653834
19,23,232.867393,296.397515
19,23,232.884087,296.094458
19,23,232.889389,296.024927
19,23,232.898046,295.591991
19,23,233.089285,295.376974
19,23,233.155145,294.840232
19,23,233.419261,294.525183
19,23,233.853058,294.352476
19,23,234.119628,294.323073
19,23,234.392134,294.295225
19,23,235.077736,294.255436
19,23,235.337665,294.167498
19,23,235.505546,293.871106
19,23,235.698328,293.458207
19,23,235.665409,293.216593
19,23,236.078122,293.101401
19,23,236.272835,293.064691
19,23,236.628868,292.864493
19,23,236.865891,292.745351
19,23,237.134447,292.605281
19,23,237.310993,292.365852
19,23,237.174155,292.074374
19,23,237.428267,291.839452
19,23,237.95458,291.643687
19,23,238.143705,291.596956
19,23,238.522286,291.498049
19,23,239.057803,291.371195
19,23,239.524192,291.119279
19,23,239.546489,290.667523
19,23,239.583626,290.620427
19,23,239.795364,290.383234
19,23,239.741232,289.980207
19,23,239.744255,289.923028
19,23,239.760608,289.606492
19,23,239.717722,289.31942
19,23,239.831731,289.089358
19,23,239.312481,288.841992
19,23,239.259949,288.816981
19,23,238.752925,288.513059
19,23,238.775092,288.416374
19,23,238.831035,288.178352
19,23,238.694154,287.953578
19,23,238.936969,287.475575
19,23,238.799157,287.32506
19,23,238.387679,287.175805
19,23,238.107737,286.867689
19,23,237.623419,286.81272
19,23,237.108636,286.753587
19,23,236.877085,286.479979
19,23,236.401627,286.193242
19,23,235.737858,286.127053
19,23,235.141646,286.044522
19,23,234.805156,285.822427
19,23,234.43754,285.856087
19,23,234.004222,285.77805
19,23,233.882952,285.344943
19,23,233.904257,285.112727
19,23,233.898384,285.070045
19,23,233.897366,285.064715
19,23,233.811863,284.397228
19,23,234.122857,284.117043
19,23,234.485342,283.72675
19,23,234.790565,283.694464
19,23,235.252265,283.276856
19,23,235.427446,282.967891
19,23,235.440794,282.944814
19,23,235.687144,282.528687
19,23,235.894856,281.991239
19,23,235.773806,281.647626
19,23,235.471607,281.29573
19,23,235.276082,280.913093
19,23,235.457285,280.559952
19,23,235.490299,280.109159
19,23,235.577908,279.89139
19,23,235.669418,279.663013
19,23,235.321226,279.39103
19,23,235.313805,279.384268
19,23,234.82856,279.426052
19,23,234.294527,279.255892
19,23,234.189628,279.003537
19,23,234.254629,278.591908
19,23,234.540358,278.357006
19,23,234.687522,277.830446
19,23,234.945579,277.335571
19,23,234.696807,277.177595
19,23,234.050964,277.454286
19,23,233.809125,277.749061
19,23,233.443862,278.030762
19,23,233.043933,278.407153
19,23,232.839295,278.756388
19,23,232.474478,278.885138
19,23,232.275215,279.130166
19,23,231.989653,279.354932
19,23,231.876437,279.444313
19,23,230.726439,279.469318
19,23,230.705832,279.470464
19,23,229.493334,279.516172
19,23,228.663982,279.55206
19,23,228.178724,279.573225
19,23,227.33376,279.605767
19,23,227.115087,279.614587
19,23,226.988898,279.623058
19,23,225.975354,279.695157
19,23,225.301425,279.726369
19,23,225.134883,279.735021
19,23,224.202323,279.809271
19,23,224.068099,279.821559
19,23,223.220938,279.903632
19,23,223.033044,279.922464
19,23,222.208781,280.00061
19,23,221.897763,280.031524
19,23,221.081713,280.111415
19,23,220.727809,280.147318
19,23,220.065699,280.22657
19,23,219.698312,280.272594
19,23,218.951137,280.370899
19,23,218.661265,280.410259
19,23,218.211639,280.481719
19,23,217.370277,280.62012
19,23,216.955548,280.692597
19,23,216.29142,280.80918
19,23,215.717453,280.905338
19,23,215.15526,281.00045
19,23,214.994937,281.026305
19,23,214.352355,281.131162
19,23,213.458883,281.273987
19,23,213.505244,281.385067
19,23,213.339517,281.731171
19,23,213.078141,281.953573
19,23,212.887867,282.31976
19,23,213.060315,282.591696
19,23,213.059573,282.596478
19,23,212.994912,282.996474
19,23,213.086196,283.243024
19,23,213.048801,283.319439
19,23,212.960681,283.500747
19,23,212.970286,283.7987
19,23,212.802602,284.104334
19,23,212.786627,284.328486
19,23,212.774793,284.521015
19,23,212.735506,284.783609
19,23,212.741429,285.005981
19,23,212.747333,285.172326
19,23,212.553734,285.182273
19,23,212.549577,285.225685
19,23,212.521499,285.520574
19,23,212.576767,285.763001
19,23,212.413176,286.0533
19,23,212.366024,286.352493
19,23,212.357087,286.475381
19,23,212.332952,286.878477
19,23,212.096928,286.992725
19,23,212.034778,287.225428
19,23,211.971459,287.457805
19,23,211.702444,287.397091
19,23,211.640724,287.603687
19,23,211.509979,287.938843
19,23,211.49596,288.274501
19,23,211.502989,288.321804
19,23,211.543555,288.592813
19,23,211.554868,289.014715
19,23,211.338752,289.32341
19,23,211.236294,289.488824
19,23,211.061814,289.770796
19,23,211.084989,290.150068
19,23,210.684197,290.482718
19,23,210.467897,290.653839
19,23,210.366539,291.055271
19,23,209.964446,291.410852
19,23,209.909165,291.696048
19,23,209.903619,291.719745
19,23,209.802639,291.992693
19,23,209.704487,292.094944
19,23,209.36852,292.455561
19,23,209.160209,292.889116
19,23,209.126625,293.172365
19,23,208.810451,293.368828
19,23,208.636056,293.492969
19,23,208.555915,293.544566
19,23,208.494738,293.760355
19,23,208.466815,293.791791
19,23,208.032521,294.267212
19,23,207.641867,294.563009
19,23,207.392806,294.788116
19,23,207.198532,295.080977
21,24,253.526449,242.260264
21,24,254.07982,242.077061
21,24,254.710366,241.916525
21,24,254.876295,242.27415
