id,poly,x,y
2301,4,0.310233,-0.213331
4,5,-0.273077,-0.424361
4,5,-0.273135,-0.423928
4,5,-0.272386,-0.423501
4,5,-0.271498,-0.422436
4,5,-0.271221,-0.422083
4,5,-0.2707,-0.422318
4,5,-0.269959,-0.422343
4,5,-0.269269,-0.422366
4,5,-0.268591,-0.421872
4,5,-0.267481,-0.42097
4,5,-0.267205,-0.420009
4,5,-0.267324,-0.419596
4,5,-0.267227,-0.418748
4,5,-0.26748,-0.417778
4,5,-0.267559,-0.417742
4,5,-0.268347,-0.417373
4,5,-0.269123,-0.417317
4,5,-0.269706,-0.417077
4,5,-0.269979,-0.415817
4,5,-0.269411,-0.414959
4,5,-0.26915,-0.413743
4,5,-0.269012,-0.413317
4,5,-0.269594,-0.412619
4,5,-0.269255,-0.412054
4,5,-0.269063,-0.411139
4,5,-0.26922,-0.410598
4,5,-0.268445,-0.410515
4,5,-0.267881,-0.410548
4,5,-0.267758,-0.410379
4,5,-0.267111,-0.409484
4,5,-0.265871,-0.408626
4,5,-0.265751,-0.407675
4,5,-0.265507,-0.406739
4,5,-0.265114,-0.406253
4,5,-0.264906,-0.405825
4,5,-0.264883,-0.40509
4,5,-0.264875,-0.403885
4,5,-0.26454,-0.403297
4,5,-0.26446,-0.402661
4,5,-0.264736,-0.402107
4,5,-0.26428,-0.401682
4,5,-0.263325,-0.400907
4,5,-0.262946,-0.400415
4,5,-0.262747,-0.399803
4,5,-0.26267,-0.39957
4,5,-0.262296,-0.399307
4,5,-0.261405,-0.399071
4,5,-0.260519,-0.398666
4,5,-0.259563,-0.398489
4,5,-0.258659,-0.397714
4,5,-0.258047,-0.397482
4,5,-0.257925,-0.396725
4,5,-0.257917,-0.396676
4,5,-0.258235,-0.395915
4,5,-0.25933,-0.394693
4,5,-0.260162,-0.393657
4,5,-0.260771,-0.393532
4,5,-0.260537,-0.392392
4,5,-0.260938,-0.391163
4,5,-0.261162,-0.389137
4,5,-0.261407,-0.388485
4,5,-0.262292,-0.386688
4,5,-0.262901,-0.385534
4,5,-0.262597,-0.384335
4,5,-0.262446,-0.38331
4,5,-0.262101,-0.382183
4,5,-0.261847,-0.381279
4,5,-0.26156,-0.381347
4,5,-0.261133,-0.381114
4,5,-0.26091,-0.378939
4,5,-0.26096,-0.376288
4,5,-0.26134,-0.375494
4,5,-0.261063,-0.374203
4,5,-0.260632,-0.372739
4,5,-0.260989,-0.371939
4,5,-0.260815,-0.370496
4,5,-0.260624,-0.369081
4,5,-0.259983,-0.368302
4,5,-0.260277,-0.367584
4,5,-0.260556,-0.366772
4,5,-0.260488,-0.365599
4,5,-0.260301,-0.364631
4,5,-0.260286,-0.364552
4,5,-0.260072,-0.363986
4,5,-0.259072,-0.363953
4,5,-0.258462,-0.363649
4,5,-0.25766,-0.363617
4,5,-0.256836,-0.363792
4,5,-0.256571,-0.364231
4,5,-0.256057,-0.364386
4,5,-0.255555,-0.364137
4,5,-0.25495,-0.364303
4,5,-0.254592,-0.365003
4,5,-0.254453,-0.365837
4,5,-0.253921,-0.366432
4,5,-0.253207,-0.366931
4,5,-0.252326,-0.366941
4,5,-0.252045,-0.366483
4,5,-0.251291,-0.365399
4,5,-0.250321,-0.364287
4,5,-0.250092,-0.362989
4,5,-0.249895,-0.36201
4,5,-0.248995,-0.357186
4,5,-0.248209,-0.353047
4,5,-0.247691,-0.350325
4,5,-0.246544,-0.350551
4,5,-0.232979,-0.353069
4,5,-0.232065,-0.353232
4,5,-0.231117,-0.353401
4,5,-0.227251,-0.354081
4,5,-0.227162,-0.354096
4,5,-0.224701,-0.354521
4,5,-0.211838,-0.356683
4,5,-0.211744,-0.356699
4,5,-0.210008,-0.356999
4,5,-0.207116,-0.357431
4,5,-0.202808,-0.358097
4,5,-0.202808,-0.358097
4,5,-0.198995,-0.358781
4,5,-0.192586,-0.359749
4,5,-0.192586,-0.359749
4,5,-0.185679,-0.360735
4,5,-0.179526,-0.3616
4,5,-0.179829,-0.363773
4,5,-0.181659,-0.376994
4,5,-0.181938,-0.378989
4,5,-0.182235,-0.381133
4,5,-0.182879,-0.385765
4,5,-0.18349,-0.390137
4,5,-0.183938,-0.393418
4,5,-0.18445,-0.39718
4,5,-0.184451,-0.397182
4,5,-0.18537,-0.403814
4,5,-0.185508,-0.404805
4,5,-0.187069,-0.416084
4,5,-0.187305,-0.41777
4,5,-0.188201,-0.424184
4,5,-0.188682,-0.427679
4,5,-0.188683,-0.42768
4,5,-0.189717,-0.435181
4,5,-0.189718,-0.435185
4,5,-0.190569,-0.44129
4,5,-0.190569,-0.44129
4,5,-0.191401,-0.447238
4,5,-0.192104,-0.452231
4,5,-0.193229,-0.460285
4,5,-0.20469,-0.458625
4,5,-0.213954,-0.457253
4,5,-0.222975,-0.455856
4,5,-0.226999,-0.453563
4,5,-0.24065,-0.445641
4,5,-0.253791,-0.437959
4,5,-0.259407,-0.434613
4,5,-0.273619,-0.42603
4,5,-0.27349,-0.425545
4,5,-0.273165,-0.425107
4,5,-0.273384,-0.424815
4,5,-0.273077,-0.424361
5,6,0.019207,-0.382605
5,6,0.022775,-0.382545
5,6,0.026723,-0.382482
5,6,0.028361,-0.382452
5,6,0.029645,-0.382421
5,6,0.03196,-0.382363
5,6,0.03357,-0.382327
5,6,0.035755,-0.382275
5,6,0.037307,-0.382237
5,6,0.037611,-0.382229
5,6,0.039937,-0.382168
5,6,0.043715,-0.382045
5,6,0.043925,-0.382038
5,6,0.04485,-0.382006
5,6,0.04774,-0.381902
5,6,0.048227,-0.381885
5,6,0.050712,-0.381799
5,6,0.053488,-0.381683
5,6,0.053903,-0.381666
5,6,0.055773,-0.381584
5,6,0.060124,-0.381378
5,6,0.060537,-0.381358
5,6,0.063212,-0.381264
5,6,0.063808,-0.381242
5,6,0.063839,-0.381241
5,6,0.067702,-0.381037
5,6,0.069209,-0.380954
5,6,0.072452,-0.380773
5,6,0.07271,-0.380758
5,6,0.075339,-0.380612
5,6,0.076472,-0.380547
5,6,0.080273,-0.380364
5,6,0.081201,-0.380318
5,6,0.081413,-0.380931
5,6,0.081605,-0.38171
5,6,0.082538,-0.38216
5,6,0.082607,-0.382674
5,6,0.08266,-0.383622
5,6,0.081992,-0.384325
5,6,0.081477,-0.385266
5,6,0.081031,-0.385559
5,6,0.080611,-0.385836
5,6,0.080448,-0.386645
5,6,0.079655,-0.387161
5,6,0.079098,-0.388357
5,6,0.078742,-0.389283
5,6,0.079855,-0.389204
5,6,0.082439,-0.389017
5,6,0.084455,-0.388875
5,6,0.085267,-0.388817
5,6,0.087612,-0.388642
5,6,0.088318,-0.389529
5,6,0.088833,-0.389958
5,6,0.088901,-0.39027
5,6,0.088934,-0.39042
5,6,0.087906,-0.390863
5,6,0.08784,-0.391328
5,6,0.087969,-0.391994
5,6,0.08697,-0.392532
5,6,0.086074,-0.393209
5,6,0.085342,-0.393127
5,6,0.084833,-0.394208
5,6,0.085692,-0.39494
5,6,0.086033,-0.395346
5,6,0.085269,-0.395727
5,6,0.085151,-0.396573
5,6,0.084979,-0.396913
5,6,0.083858,-0.396831
5,6,0.083802,-0.397784
5,6,0.084179,-0.398451
5,6,0.083898,-0.399209
5,6,0.083535,-0.399093
5,6,0.082959,-0.399361
5,6,0.083356,-0.400163
5,6,0.082942,-0.401225
5,6,0.082344,-0.40179
5,6,0.083338,-0.402163
5,6,0.083455,-0.402979
5,6,0.083406,-0.403667
5,6,0.083586,-0.40447
5,6,0.082593,-0.404346
5,6,0.082333,-0.405022
5,6,0.082153,-0.40575
5,6,0.081201,-0.405992
5,6,0.080712,-0.406224
5,6,0.080626,-0.406813
5,6,0.081605,-0.407779
5,6,0.081557,-0.408315
5,6,0.080725,-0.408973
5,6,0.080697,-0.408995
5,6,0.079485,-0.409709
5,6,0.079395,-0.409715
5,6,0.078604,-0.409767
5,6,0.078513,-0.410585
5,6,0.078084,-0.411038
5,6,0.077571,-0.412169
5,6,0.077552,-0.412851
5,6,0.077253,-0.413393
5,6,0.077073,-0.41372
5,6,0.077661,-0.414525
5,6,0.077419,-0.415301
5,6,0.07728,-0.416473
5,6,0.077443,-0.417233
5,6,0.076532,-0.417836
5,6,0.076309,-0.418697
5,6,0.0753,-0.418252
5,6,0.074806,-0.418656
5,6,0.075036,-0.419587
5,6,0.074187,-0.419806
5,6,0.07384,-0.420589
5,6,0.073071,-0.420837
5,6,0.073278,-0.421531
5,6,0.073133,-0.421951
5,6,0.07252,-0.422199
5,6,0.07246,-0.422707
5,6,0.072453,-0.422767
5,6,0.072438,-0.422896
5,6,0.073099,-0.42312
5,6,0.073501,-0.423497
5,6,0.073288,-0.424304
5,6,0.072576,-0.424497
5,6,0.072058,-0.424841
5,6,0.07172,-0.425265
5,6,0.071091,-0.425156
5,6,0.070534,-0.425603
5,6,0.071307,-0.425873
5,6,0.071477,-0.426494
5,6,0.071004,-0.427055
5,6,0.071174,-0.427985
5,6,0.071588,-0.428284
5,6,0.071604,-0.429028
5,6,0.070748,-0.428848
5,6,0.070376,-0.4289
5,6,0.069943,-0.429405
5,6,0.07095,-0.429929
5,6,0.07063,-0.430894
5,6,0.069524,-0.431116
5,6,0.070244,-0.431787
5,6,0.069438,-0.432439
5,6,0.069223,-0.432964
5,6,0.069094,-0.43328
5,6,0.069506,-0.4339
5,6,0.069787,-0.434425
5,6,0.070167,-0.435025
5,6,0.070687,-0.435597
5,6,0.070316,-0.436393
5,6,0.070619,-0.437587
5,6,0.071195,-0.437673
5,6,0.071485,-0.438374
5,6,0.071305,-0.4393
5,6,0.07106,-0.440179
5,6,0.070351,-0.440154
5,6,0.06998,-0.440819
5,6,0.070897,-0.441543
5,6,0.070366,-0.442331
5,6,0.070279,-0.442461
5,6,0.068847,-0.442522
5,6,0.066357,-0.442625
5,6,0.066002,-0.442639
5,6,0.065583,-0.442656
5,6,0.059974,-0.442884
5,6,0.057155,-0.44299
5,6,0.057154,-0.44299
5,6,0.054921,-0.44307
5,6,0.05087,-0.443171
5,6,0.04764,-0.443248
5,6,0.047623,-0.443249
5,6,0.04404,-0.443317
5,6,0.043784,-0.443324
5,6,0.04075,-0.443405
5,6,0.040151,-0.443421
5,6,0.038138,-0.443475
5,6,0.036489,-0.443512
5,6,0.036046,-0.443522
5,6,0.033105,-0.443583
5,6,0.031918,-0.443612
5,6,0.031778,-0.443615
5,6,0.028457,-0.44369
5,6,0.02841,-0.441213
5,6,0.028366,-0.439264
5,6,0.028343,-0.438223
5,6,0.028306,-0.436373
5,6,0.028258,-0.434342
5,6,0.028252,-0.434337
5,6,0.027829,-0.433985
5,6,0.026811,-0.433908
5,6,0.026223,-0.433665
5,6,0.025794,-0.434053
5,6,0.025428,-0.433952
5,6,0.024495,-0.434184
5,6,0.023993,-0.434148
5,6,0.023769,-0.434338
5,6,0.023277,-0.434188
5,6,0.022826,-0.433989
5,6,0.021845,-0.432939
5,6,0.02186,-0.430281
5,6,0.021883,-0.42761
5,6,0.021895,-0.426225
5,6,0.021915,-0.423231
5,6,0.021935,-0.420245
5,6,0.021953,-0.417642
5,6,0.021969,-0.415398
5,6,0.021986,-0.413743
5,6,0.022016,-0.410898
5,6,0.022026,-0.410134
5,6,0.022053,-0.407871
5,6,0.022099,-0.404113
5,6,0.022126,-0.402462
5,6,0.022087,-0.402168
5,6,0.022071,-0.402048
5,6,0.021833,-0.400228
5,6,0.021463,-0.397736
5,6,0.021149,-0.395617
5,6,0.021126,-0.395456
5,6,0.020539,-0.391598
5,6,0.020231,-0.389588
5,6,0.02007,-0.388538
5,6,0.0197,-0.386112
5,6,0.019207,-0.382605
10,7,0.266987,-0.297435
10,7,0.267121,-0.296761
10,7,0.267463,-0.296068
10,7,0.268058,-0.295414
10,7,0.268898,-0.294994
10,7,0.269191,-0.294847
10,7,0.270386,-0.294766
10,7,0.271347,-0.295047
10,7,0.270908,-0.295794
10,7,0.270863,-0.29672
10,7,0.270555,-0.297309
10,7,0.270371,-0.298051
10,7,0.270121,-0.298419
10,7,0.270449,-0.298957
10,7,0.270924,-0.299178
10,7,0.27089,-0.299956
10,7,0.271024,-0.300597
10,7,0.270249,-0.301107
10,7,0.270677,-0.301741
10,7,0.271523,-0.302476
10,7,0.271799,-0.302731
10,7,0.272422,-0.303308
10,7,0.273469,-0.304271
10,7,0.273936,-0.305545
10,7,0.273977,-0.306522
10,7,0.274411,-0.307795
10,7,0.275281,-0.308287
10,7,0.276005,-0.309432
10,7,0.276092,-0.309569
10,7,0.27617,-0.310018
10,7,0.277379,-0.310994
10,7,0.278546,-0.31171
10,7,0.279175,-0.3117
10,7,0.279434,-0.311386
10,7,0.280054,-0.313065
10,7,0.280906,-0.315768
10,7,0.2813,-0.317216
10,7,0.279497,-0.317623
10,7,0.277432,-0.318055
10,7,0.275603,-0.318434
10,7,0.272744,-0.318942
10,7,0.272347,-0.317538
10,7,0.272261,-0.317232
10,7,0.271906,-0.315964
10,7,0.271906,-0.315963
10,7,0.270975,-0.312659
10,7,0.269478,-0.307334
10,7,0.268984,-0.305574
10,7,0.268745,-0.304723
10,7,0.26836,-0.303351
10,7,0.268359,-0.303348
10,7,0.266795,-0.297476
10,7,0.266987,-0.297435
13,8,0.147089,-0.40137
13,8,0.148935,-0.401184
13,8,0.150195,-0.401055
13,8,0.150491,-0.401015
13,8,0.151705,-0.40085
13,8,0.151881,-0.400828
13,8,0.154974,-0.400442
13,8,0.155894,-0.400329
13,8,0.155934,-0.400324
13,8,0.157562,-0.400123
13,8,0.158277,-0.400037
13,8,0.158765,-0.399978
13,8,0.159446,-0.399896
13,8,0.160937,-0.399712
13,8,0.16252,-0.399526
13,8,0.165154,-0.399197
13,8,0.167862,-0.398868
13,8,0.169608,-0.398653
13,8,0.170575,-0.398533
13,8,0.170578,-0.398532
13,8,0.175029,-0.397972
13,8,0.17602,-0.397803
13,8,0.176947,-0.397644
13,8,0.179185,-0.397257
13,8,0.182182,-0.396766
13,8,0.182182,-0.396766
13,8,0.182069,-0.397588
13,8,0.181912,-0.398148
13,8,0.181156,-0.398966
13,8,0.180506,-0.399608
13,8,0.180124,-0.4002
13,8,0.179652,-0.400855
13,8,0.179776,-0.401373
13,8,0.179381,-0.401976
13,8,0.179459,-0.402172
13,8,0.179666,-0.402689
13,8,0.179695,-0.402762
13,8,0.180639,-0.403295
13,8,0.18152,-0.403795
13,8,0.182515,-0.404047
13,8,0.183366,-0.404832
13,8,0.183465,-0.404924
13,8,0.184206,-0.40547
13,8,0.184242,-0.405497
13,8,0.185044,-0.405756
13,8,0.185096,-0.40574
13,8,0.186002,-0.405458
13,8,0.186761,-0.405535
13,8,0.187385,-0.406723
13,8,0.187748,-0.407399
13,8,0.18851,-0.408397
13,8,0.18861,-0.40853
13,8,0.189137,-0.409229
13,8,0.189356,-0.409772
13,8,0.189794,-0.410855
13,8,0.190988,-0.411874
13,8,0.191834,-0.412958
13,8,0.191891,-0.41303
13,8,0.192431,-0.413885
13,8,0.192546,-0.414067
13,8,0.193192,-0.414124
13,8,0.19453,-0.415174
13,8,0.196168,-0.415773
13,8,0.19761,-0.417148
13,8,0.19805,-0.41785
13,8,0.198357,-0.41834
13,8,0.199017,-0.419078
13,8,0.199308,-0.419128
13,8,0.199725,-0.4192
13,8,0.199851,-0.419222
13,8,0.201095,-0.419939
13,8,0.201303,-0.42019
13,8,0.201759,-0.420742
13,8,0.202763,-0.421148
13,8,0.202988,-0.422042
13,8,0.202981,-0.423237
13,8,0.204325,-0.423741
13,8,0.204468,-0.424725
13,8,0.204481,-0.424821
13,8,0.205772,-0.425304
13,8,0.205803,-0.425412
13,8,0.206029,-0.426191
13,8,0.207545,-0.426821
13,8,0.208191,-0.426968
13,8,0.208409,-0.427017
13,8,0.209345,-0.42759
13,8,0.210025,-0.428006
13,8,0.210251,-0.42924
13,8,0.210885,-0.429958
13,8,0.211689,-0.431017
13,8,0.21203,-0.432509
13,8,0.212051,-0.432598
13,8,0.212553,-0.434041
13,8,0.212634,-0.434879
13,8,0.212799,-0.434971
13,8,0.213741,-0.435495
13,8,0.214423,-0.43564
13,8,0.214565,-0.43567
13,8,0.215938,-0.43686
13,8,0.216083,-0.437789
13,8,0.216466,-0.438201
13,8,0.217188,-0.438978
13,8,0.217421,-0.43998
