id,poly,x,y
1,5,0.224682,-1.482023
1,5,0.224887,-1.482274
1,5,0.225063,-1.483469
1,5,0.224647,-1.483009
1,5,0.224386,-1.482163
1,5,0.224682,-1.482023
1,6,0.223593,-1.480327
1,6,0.223917,-1.480404
1,6,0.223971,-1.480888
1,6,0.223662,-1.481335
1,6,0.223393,-1.481453
1,6,0.223331,-1.481823
1,6,0.223751,-1.482206
1,6,0.223885,-1.482528
1,6,0.224199,-1.482692
1,6,0.224317,-1.483053
1,6,0.224305,-1.483581
1,6,0.223579,-1.483668
1,6,0.223588,-1.484214
1,6,0.223328,-1.484266
1,6,0.223174,-1.483659
1,6,0.223824,-1.483347
1,6,0.223841,-1.482927
1,6,0.223627,-1.482819
1,6,0.22312,-1.483396
1,6,0.223057,-1.482979
1,6,0.222551,-1.48223
1,6,0.222404,-1.481378
1,6,0.223002,-1.480929
1,6,0.223039,-1.480521
1,6,0.223593,-1.480327
1,7,0.218357,-1.480215
1,7,0.218709,-1.480805
1,7,0.218488,-1.480961
1,7,0.218118,-1.480583
1,7,0.218357,-1.480215
1,8,0.216284,-1.478868
1,8,0.216602,-1.478998
1,8,0.216438,-1.479635
1,8,0.216397,-1.48019
1,8,0.216949,-1.48072
1,8,0.217688,-1.480961
1,8,0.217906,-1.481144
1,8,0.217758,-1.481495
1,8,0.217228,-1.481429
1,8,0.21643,-1.481142
1,8,0.215997,-1.480752
1,8,0.215675,-1.48031
1,8,0.215625,-1.479738
1,8,0.215755,-1.479178
1,8,0.216284,-1.478868
1,9,0.224661,-1.474427
1,9,0.224854,-1.475159
1,9,0.225069,-1.475224
1,9,0.225294,-1.476171
1,9,0.225014,-1.4762
1,9,0.224909,-1.475397
1,9,0.224602,-1.47493
1,9,0.224661,-1.474427
1,10,0.208987,-1.464424
1,10,0.209483,-1.464787
1,10,0.209883,-1.46572
1,10,0.209782,-1.466154
1,10,0.209572,-1.466418
1,10,0.209183,-1.466535
1,10,0.20882,-1.466418
1,10,0.208166,-1.466529
1,10,0.207923,-1.466181
1,10,0.207846,-1.46504
1,10,0.208631,-1.464954
1,10,0.208987,-1.464424
1,11,0.201847,-1.436828
1,11,0.202639,-1.437349
1,11,0.202765,-1.438217
1,11,0.203261,-1.438603
1,11,0.203238,-1.439365
1,11,0.203545,-1.439958
1,11,0.203582,-1.440351
1,11,0.203219,-1.440592
1,11,0.20329,-1.440801
1,11,0.20286,-1.441185
1,11,0.202676,-1.441614
1,11,0.202778,-1.441952
1,11,0.203221,-1.44221
1,11,0.202682,-1.443076
1,11,0.202655,-1.443242
1,11,0.202098,-1.443412
1,11,0.201417,-1.443043
1,11,0.200918,-1.442876
1,11,0.200637,-1.442918
1,11,0.200362,-1.443211
1,11,0.200038,-1.443024
1,11,0.200431,-1.442318
1,11,0.200577,-1.44177
1,11,0.200315,-1.441212
1,11,0.200057,-1.44093
1,11,0.199811,-1.440948
1,11,0.199763,-1.440042
1,11,0.199565,-1.439
1,11,0.200202,-1.438824
1,11,0.200471,-1.438239
1,11,0.200906,-1.437892
1,11,0.200895,-1.437498
1,11,0.201247,-1.437326
1,11,0.201451,-1.437005
1,11,0.201847,-1.436828
1,12,0.203167,-1.426228
1,12,0.203661,-1.426525
1,12,0.204037,-1.427473
1,12,0.203728,-1.428155
1,12,0.20423,-1.428234
1,12,0.204225,-1.428543
1,12,0.203349,-1.429017
1,12,0.202668,-1.42907
1,12,0.202323,-1.428758
1,12,0.202499,-1.428505
1,12,0.202389,-1.42816
1,12,0.202988,-1.428054
1,12,0.202955,-1.427435
1,12,0.202712,-1.42715
1,12,0.202765,-1.426691
1,12,0.202996,-1.426168
1,12,0.203167,-1.426228
1,13,0.195696,-1.425436
1,13,0.196594,-1.42549
1,13,0.196746,-1.426335
1,13,0.196335,-1.426525
1,13,0.195748,-1.426521
1,13,0.195569,-1.426211
1,13,0.195696,-1.425436
1,14,0.201264,-1.42479
1,14,0.201749,-1.424942
1,14,0.201562,-1.425479
1,14,0.201285,-1.42551
1,14,0.20114,-1.424942
1,14,0.201264,-1.42479
1,15,0.209279,-1.41999
1,15,0.209492,-1.420086
1,15,0.210015,-1.419901
1,15,0.210183,-1.420045
1,15,0.209832,-1.420476
1,15,0.209237,-1.42021
1,15,0.209279,-1.41999
1,16,0.208108,-1.416823
1,16,0.208323,-1.416637
1,16,0.2087,-1.416849
1,16,0.208833,-1.417372
1,16,0.209413,-1.41819
1,16,0.209774,-1.41904
1,16,0.209655,-1.419259
1,16,0.209222,-1.419007
1,16,0.208559,-1.418221
1,16,0.208299,-1.418258
1,16,0.208035,-1.417755
1,16,0.207561,-1.417706
1,16,0.207478,-1.41736
1,16,0.20781,-1.417201
1,16,0.208108,-1.416823
1,17,0.208375,-1.415507
1,17,0.208588,-1.415556
1,17,0.208593,-1.416562
1,17,0.208454,-1.416609
1,17,0.207917,-1.416177
1,17,0.207829,-1.415584
1,17,0.208375,-1.415507
1,18,0.208935,-1.414633
1,18,0.209157,-1.41563
1,18,0.209503,-1.415982
1,18,0.209339,-1.416509
1,18,0.209016,-1.41612
1,18,0.208695,-1.416048
1,18,0.208632,-1.415499
1,18,0.207851,-1.415314
1,18,0.207827,-1.414835
1,18,0.208361,-1.41496
1,18,0.208935,-1.414633
1,19,0.209561,-1.413644
1,19,0.209877,-1.413893
1,19,0.210096,-1.414679
1,19,0.210126,-1.415389
1,19,0.209771,-1.415759
1,19,0.209136,-1.415001
1,19,0.209379,-1.414003
1,19,0.209561,-1.413644
1,20,0.203156,-1.413776
1,20,0.203262,-1.413891
1,20,0.203507,-1.414903
1,20,0.203854,-1.414635
1,20,0.20422,-1.414718
1,20,0.204221,-1.415083
1,20,0.203971,-1.415843
1,20,0.203965,-1.41623
1,20,0.204273,-1.41651
1,20,0.204749,-1.417158
1,20,0.204521,-1.417356
1,20,0.20449,-1.417911
1,20,0.203967,-1.418198
1,20,0.203829,-1.418612
1,20,0.204177,-1.419469
1,20,0.204389,-1.418886
1,20,0.204908,-1.418733
1,20,0.20511,-1.418937
1,20,0.205007,-1.419519
1,20,0.205176,-1.419855
1,20,0.204843,-1.422532
1,20,0.204221,-1.422781
1,20,0.203959,-1.423043
1,20,0.203939,-1.423496
1,20,0.203465,-1.424093
1,20,0.203847,-1.424084
1,20,0.204243,-1.423467
1,20,0.204729,-1.42326
1,20,0.204941,-1.42341
1,20,0.204963,-1.424371
1,20,0.204643,-1.425286
1,20,0.204662,-1.425974
1,20,0.204377,-1.4265
1,20,0.204161,-1.426198
